SO,SO_id,DI,dimensions_id
Strategic Management Journal,jour.1036802,10.1002/smj.2089,pub.1038518103
Strategic Management Journal,jour.1036802,10.1002/smj.2131,pub.1036209236
Strategic Management Journal,jour.1036802,10.1002/smj.2086,pub.1032940128
Strategic Management Journal,jour.1036802,10.1002/smj.2083,pub.1028924297
Strategic Management Journal,jour.1036802,10.1002/smj.2097,pub.1019049008
Strategic Management Journal,jour.1036802,10.1002/smj.2087,pub.1008459796
Strategic Organization,jour.1142711,10.1177/1476127018808465,pub.1108047543
Strategic Organization,jour.1142711,10.1177/1476127018805327,pub.1107844986
Strategic Organization,jour.1142711,10.1177/1476127018804796,pub.1107842112
Strategic Organization,jour.1142711,10.1177/1476127018804528,pub.1107841515
Strategic Organization,jour.1142711,10.1177/1476127018786487,pub.1105865319
Strategic Organization,jour.1142711,10.1177/1476127017743502,pub.1093037283
Strategic Organization,jour.1142711,10.1177/1476127017739843,pub.1092606683
Strategic Organization,jour.1142711,10.1177/1476127017740535,pub.1092562829
Strategic Organization,jour.1142711,10.1177/1476127017739847,pub.1092562827
Strategic Organization,jour.1142711,10.1177/1476127017729315,pub.1091630316
Strategic Organization,jour.1142711,10.1177/1476127018804186,pub.1107517006
Strategic Organization,jour.1142711,10.1177/1476127018805252,pub.1107506038
Strategic Organization,jour.1142711,10.1177/1476127018804159,pub.1107457399
Strategic Organization,jour.1142711,10.1177/1476127018801294,pub.1107236851
Strategic Organization,jour.1142711,10.1177/1476127018765031,pub.1101688794
Strategic Organization,jour.1142711,10.1177/1476127017740081,pub.1092562828
Strategic Organization,jour.1142711,10.1177/1476127017733142,pub.1091966688
Strategic Organization,jour.1142711,10.1177/1476127017708583,pub.1086052661
Strategic Organization,jour.1142711,10.1177/1476127017702819,pub.1085511769
Strategic Organization,jour.1142711,10.1177/1476127018791329,pub.1105865320
Strategic Organization,jour.1142711,10.1177/1476127017739535,pub.1092485145
Strategic Organization,jour.1142711,10.1177/1476127017702568,pub.1085475512
Strategic Organization,jour.1142711,10.1177/1476127017697510,pub.1084247140
Strategic Organization,jour.1142711,10.1177/1476127017696282,pub.1084247139
Strategic Organization,jour.1142711,10.1177/1476127017693970,pub.1084247138
Strategic Organization,jour.1142711,10.1177/1476127017752175,pub.1100580695
Strategic Organization,jour.1142711,10.1177/1476127017750776,pub.1100580694
Strategic Organization,jour.1142711,10.1177/1476127017732760,pub.1091966687
Strategic Organization,jour.1142711,10.1177/1476127016667969,pub.1036167284
Strategic Organization,jour.1142711,10.1177/1476127016674877,pub.1031695222
Strategic Organization,jour.1142711,10.1177/1476127016680564,pub.1006722346
Strategic Organization,jour.1142711,10.1177/1476127017711070,pub.1086052662
Strategic Organization,jour.1142711,10.1177/1476127017711720,pub.1085975202
Strategic Organization,jour.1142711,10.1177/1476127017705103,pub.1085484808
Strategic Organization,jour.1142711,10.1177/1476127017689969,pub.1083719883
Strategic Organization,jour.1142711,10.1177/1476127017724266,pub.1090982034
Strategic Organization,jour.1142711,10.1177/1476127016682973,pub.1090982033
Strategic Organization,jour.1142711,10.1177/1476127017701076,pub.1084611963
Strategic Organization,jour.1142711,10.1177/1476127016685237,pub.1074191620
Strategic Organization,jour.1142711,10.1177/1476127016665358,pub.1053370874
Strategic Organization,jour.1142711,10.1177/1476127016651001,pub.1048810656
Strategic Organization,jour.1142711,10.1177/1476127016671099,pub.1007889536
Strategic Organization,jour.1142711,10.1177/1476127017706610,pub.1085475513
Strategic Organization,jour.1142711,10.1177/1476127016649943,pub.1052118914
Strategic Organization,jour.1142711,10.1177/1476127016644642,pub.1047307527
Strategic Organization,jour.1142711,10.1177/1476127016652606,pub.1046465142
Strategic Organization,jour.1142711,10.1177/1476127016648499,pub.1046460714
Strategic Organization,jour.1142711,10.1177/1476127016653726,pub.1038103497
Strategic Organization,jour.1142711,10.1177/1476127016648500,pub.1034186366
Strategic Organization,jour.1142711,10.1177/1476127016653727,pub.1025590799
Strategic Organization,jour.1142711,10.1177/1476127016669869,pub.1014610876
Strategic Organization,jour.1142711,10.1177/1476127016648498,pub.1034471733
Strategic Organization,jour.1142711,10.1177/1476127017692494,pub.1083532963
Strategic Organization,jour.1142711,10.1177/1476127017692490,pub.1083527834
Strategic Organization,jour.1142711,10.1177/1476127016638811,pub.1050949044
Strategic Organization,jour.1142711,10.1177/1476127016630526,pub.1038232394
Strategic Organization,jour.1142711,10.1177/1476127016665253,pub.1035244394
Strategic Organization,jour.1142711,10.1177/1476127016629880,pub.1005356297
Strategic Organization,jour.1142711,10.1177/1476127016675997,pub.1007000967
Strategic Organization,jour.1142711,10.1177/1476127016638565,pub.1049472322
Strategic Organization,jour.1142711,10.1177/1476127015625040,pub.1036661000
Strategic Organization,jour.1142711,10.1177/1476127016633335,pub.1031948825
Strategic Organization,jour.1142711,10.1177/1476127015589981,pub.1031147010
Strategic Organization,jour.1142711,10.1177/1476127016634639,pub.1023478932
Strategic Organization,jour.1142711,10.1177/1476127016635481,pub.1023216059
Strategic Organization,jour.1142711,10.1177/1476127016641726,pub.1017265969
Strategic Organization,jour.1142711,10.1177/1476127016632758,pub.1022161126
Strategic Organization,jour.1142711,10.1177/1476127016645840,pub.1051016769
Strategic Organization,jour.1142711,10.1177/1476127016655998,pub.1038795445
Strategic Organization,jour.1142711,10.1177/1476127015604125,pub.1024945288
Strategic Organization,jour.1142711,10.1177/1476127015617673,pub.1018935701
Strategic Organization,jour.1142711,10.1177/1476127016644089,pub.1024388877
Strategic Organization,jour.1142711,10.1177/1476127015624274,pub.1037430974
Strategic Organization,jour.1142711,10.1177/1476127016643715,pub.1031441308
Strategic Organization,jour.1142711,10.1177/1476127015604842,pub.1017599290
Strategic Organization,jour.1142711,10.1177/1476127015615286,pub.1013092431
Strategic Organization,jour.1142711,10.1177/1476127016629774,pub.1001934712
Strategic Organization,jour.1142711,10.1177/1476127016628926,pub.1031147273
Strategic Organization,jour.1142711,10.1177/1476127015608337,pub.1049714928
Strategic Organization,jour.1142711,10.1177/1476127015604799,pub.1021859958
Strategic Organization,jour.1142711,10.1177/1476127015604734,pub.1015828611
Strategic Organization,jour.1142711,10.1177/1476127015604511,pub.1009281243
Strategic Organization,jour.1142711,10.1177/1476127015616707,pub.1033903295
Strategic Organization,jour.1142711,10.1177/1476127015598306,pub.1053140607
Strategic Organization,jour.1142711,10.1177/1476127015590141,pub.1039921363
Strategic Organization,jour.1142711,10.1177/1476127015594622,pub.1034550526
Strategic Organization,jour.1142711,10.1177/1476127015593274,pub.1007734939
Strategic Organization,jour.1142711,10.1177/1476127015597581,pub.1007078808
Strategic Organization,jour.1142711,10.1177/1476127015590963,pub.1051361482
Strategic Organization,jour.1142711,10.1177/1476127015580486,pub.1049668597
Strategic Organization,jour.1142711,10.1177/1476127015585103,pub.1038778017
Strategic Organization,jour.1142711,10.1177/1476127015588325,pub.1012373204
Strategic Organization,jour.1142711,10.1177/1476127015589902,pub.1001550124
Strategic Organization,jour.1142711,10.1177/1476127015580428,pub.1019199379
Strategic Organization,jour.1142711,10.1177/1476127015580310,pub.1051978784
Strategic Organization,jour.1142711,10.1177/1476127014564109,pub.1037420127
Strategic Organization,jour.1142711,10.1177/1476127014567849,pub.1032172728
Strategic Organization,jour.1142711,10.1177/1476127015580309,pub.1027255844
Strategic Organization,jour.1142711,10.1177/1476127014567278,pub.1051265908
Strategic Organization,jour.1142711,10.1177/1476127014566128,pub.1017834070
Strategic Organization,jour.1142711,10.1177/1476127014565988,pub.1004164471
Strategic Organization,jour.1142711,10.1177/1476127014563051,pub.1032188161
Strategic Organization,jour.1142711,10.1177/1476127014561019,pub.1018139109
Strategic Organization,jour.1142711,10.1177/1476127014561944,pub.1009256368
Strategic Organization,jour.1142711,10.1177/1476127014554745,pub.1053129115
Strategic Organization,jour.1142711,10.1177/1476127014554575,pub.1045084373
Strategic Organization,jour.1142711,10.1177/1476127014543629,pub.1040485478
Strategic Organization,jour.1142711,10.1177/1476127014544092,pub.1018008368
Strategic Organization,jour.1142711,10.1177/1476127014537145,pub.1051255983
Strategic Organization,jour.1142711,10.1177/1476127014546256,pub.1001990174
Strategic Organization,jour.1142711,10.1177/1476127014543262,pub.1053033039
Strategic Organization,jour.1142711,10.1177/1476127014544093,pub.1045404667
Strategic Organization,jour.1142711,10.1177/1476127014530124,pub.1011927570
Strategic Organization,jour.1142711,10.1177/1476127014543772,pub.1010200155
Strategic Organization,jour.1142711,10.1177/1476127013517603,pub.1051322015
Strategic Organization,jour.1142711,10.1177/1476127014529758,pub.1037173374
Strategic Organization,jour.1142711,10.1177/1476127014529895,pub.1020434900
Strategic Organization,jour.1142711,10.1177/1476127014521609,pub.1009044652
Strategic Organization,jour.1142711,10.1177/1476127014521912,pub.1027993172
Strategic Organization,jour.1142711,10.1177/1476127014521911,pub.1014695163
Strategic Organization,jour.1142711,10.1177/1476127013513219,pub.1051198389
Strategic Organization,jour.1142711,10.1177/1476127013520265,pub.1045020568
Strategic Organization,jour.1142711,10.1177/1476127013510239,pub.1039701516
Strategic Organization,jour.1142711,10.1177/1476127013502465,pub.1008902098
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0035,pub.1111664607
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0042,pub.1111663717
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0034,pub.1111662284
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0032,pub.1111661896
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0045,pub.1111661397
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0033,pub.1111660432
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0040,pub.1111659513
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0044,pub.1111659111
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0031,pub.1111658963
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0038,pub.1111658423
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0041,pub.1111657972
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0036,pub.1111657112
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0037,pub.1111657084
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0039,pub.1111656755
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0043,pub.1111654743
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0030,pub.1106963498
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0029,pub.1106963497
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0028,pub.1106963496
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0027,pub.1106963495
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0026,pub.1106963494
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0025,pub.1106963493
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0024,pub.1106963492
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0023,pub.1106963491
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0022,pub.1106963490
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0021,pub.1106963489
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0020,pub.1106963488
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0019,pub.1106963487
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0018,pub.1106963486
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0017,pub.1106963485
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0016,pub.1106963484
Studies in Business and Economics,jour.1150666,10.29117/sbe.2018.0107,pub.1115190073
Studies in Business and Economics,jour.1150666,10.29117/sbe.2018.0106,pub.1115190072
Studies in Business and Economics,jour.1150666,10.29117/sbe.2018.0105,pub.1115190071
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0015,pub.1103920160
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0014,pub.1103920159
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0013,pub.1103920158
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0012,pub.1103920157
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0011,pub.1103920156
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0010,pub.1103920155
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0009,pub.1103920154
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0008,pub.1103920153
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0007,pub.1103920152
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0006,pub.1103920151
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0005,pub.1103920150
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0004,pub.1103920149
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0003,pub.1103920148
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0002,pub.1103920147
Studies in Business and Economics,jour.1150666,10.2478/sbe-2018-0001,pub.1103920146
Studies in Business and Economics,jour.1150666,10.29117/sbe.2018.0104,pub.1115190070
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0041,pub.1103752274
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0032,pub.1103751641
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0042,pub.1103749722
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0035,pub.1103748763
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0036,pub.1103748409
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0043,pub.1103747901
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0045,pub.1103747316
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0046,pub.1103746793
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0037,pub.1103745889
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0038,pub.1103744222
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0040,pub.1103742523
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0039,pub.1103741924
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0034,pub.1103737406
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0033,pub.1103736876
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0044,pub.1103736111
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0016,pub.1092339493
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0031,pub.1092385059
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0030,pub.1092385058
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0029,pub.1092385057
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0028,pub.1092385056
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0027,pub.1092385055
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0026,pub.1092385054
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0025,pub.1092385053
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0023,pub.1092385052
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0022,pub.1092385051
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0021,pub.1092385050
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0020,pub.1092385049
Studies in Business and Economics,jour.1150666,10.1515/sbe-2017-0019,pub.1092385048
